266	E	17272.59375	21601.564809998963	温性针叶林
267	E	16147.59375	21605.268519998994	温性针叶林
268	E	5152.59375	21684.157409999985	温性针叶林
269	E	8452.59375	21644.71296000015	温性针叶林
270	E	17647.59375	21588.41667000018	温性针叶林
10	I	13027.59375	21335.083329998888	栽培植被
271	E	16792.59375	21588.41667000018	温性针叶林
272	E	7297.59375	21597.86110999901	温性针叶林
108	B	13132.59375	21511.564809998963	干热灌丛
273	E	6232.59375	21642.86110999901	温性针叶林
274	E	6487.59375	21124.52778000012	温性针叶林
275	E	8017.59375	21518.97221999895	温性针叶林
276	E	8572.59375	21518.97221999895	温性针叶林
73	C	12607.59375	21584.71296000015	暖性针叶林
277	E	6262.59375	21430.91667000018	温性针叶林
11	J	2662.59375	21090.82407000009	高山流石滩疏生草甸
109	B	13477.59375	21366.935190000106	干热灌丛
74	C	16282.59375	21472.120370000135	暖性针叶林
17	L	3652.59375	21554.620370000135	高山草甸
278	E	17662.59375	21173.78703999892	温性针叶林
279	E	9277.59375	21380.268519998994	温性针叶林
280	E	17197.59375	21494.71296000015	温性针叶林
281	E	6592.59375	21346.379629998934	温性针叶林
282	E	6097.59375	21451.564809998963	温性针叶林
283	E	6892.59375	20951.935190000106	温性针叶林
284	E	9607.59375	21316.379629998934	温性针叶林
285	E	16867.59375	20999.25	温性针叶林
18	L	3637.59375	21342.67592999898	高山草甸
286	E	8992.59375	21461.009260000195	温性针叶林
287	E	8272.59375	21342.67592999898	温性针叶林
288	E	7687.59375	21237.67592999898	温性针叶林
289	E	10957.59375	21368.97221999895	温性针叶林
290	E	9532.59375	21382.21296000015	温性针叶林
110	B	12577.59375	21408.41667000018	干热灌丛
291	E	7507.59375	21372.86110999901	温性针叶林
292	E	9172.59375	21431.009260000195	温性针叶林
75	C	16447.59375	21001.194440000225	暖性针叶林
76	C	14062.59375	21125.083329998888	暖性针叶林
293	E	15802.59375	21352.21296000015	温性针叶林
77	C	16762.59375	20475.63889000006	暖性针叶林
294	E	17017.59375	21374.71296000015	温性针叶林
78	C	16192.59375	21230.083329998888	暖性针叶林
295	E	16597.59375	21295.82407000009	温性针叶林
296	E	16957.59375	21177.490739998873	温性针叶林
297	E	17272.59375	21322.21296000015	温性针叶林
298	E	17932.59375	21344.71296000015	温性针叶林
299	E	7702.59375	21384.157409999985	温性针叶林
79	C	16687.59375	21344.71296000015	暖性针叶林
80	C	14407.59375	21357.86110999901	暖性针叶林
81	C	15472.59375	21371.009260000195	暖性针叶林
300	E	6907.59375	21331.564809998963	温性针叶林
301	E	10852.59375	20961.842590000015	温性针叶林
302	E	10732.59375	21265.82407000009	温性针叶林
303	E	14947.59375	21275.268519998994	温性针叶林
304	E	10057.59375	21235.82407000009	温性针叶林
305	E	6277.59375	21327.86110999901	温性针叶林
306	E	8977.59375	21271.564809998963	温性针叶林
307	E	8617.59375	21294.157409999985	温性针叶林
308	E	10912.59375	21188.97221999895	温性针叶林
309	E	17677.59375	21264.157409999985	温性针叶林
310	E	18082.59375	21202.120370000135	温性针叶林
311	E	7087.59375	21106.379629998934	温性针叶林
312	E	9307.59375	21053.78703999892	温性针叶林
313	E	11722.59375	21151.564809998963	温性针叶林
314	E	9052.59375	21158.97221999895	温性针叶林
315	E	18052.59375	20511.47221999895	温性针叶林
19	L	4687.59375	21207.86110999901	高山草甸
316	E	10642.59375	21241.564809998963	温性针叶林
82	C	16327.59375	21194.71296000015	暖性针叶林
2	K	1687.59375	21038.97221999895	寒温性灌丛
12	J	1642.59375	20866.009260000195	高山流石滩疏生草甸
11	I	12982.59375	20826.564809998963	栽培植被
317	E	11437.59375	21164.71296000015	温性针叶林
318	E	16012.59375	21098.97221999895	温性针叶林
319	E	9622.59375	20885.083329998888	温性针叶林
320	E	9232.59375	20656.009260000195	温性针叶林
321	E	14752.59375	20858.60185000021	温性针叶林
322	E	9082.59375	20855.083329998888	温性针叶林
323	E	10657.59375	21147.86110999901	温性针叶林
324	E	8872.59375	21121.564809998963	温性针叶林
325	E	7522.59375	21161.009260000195	温性针叶林
111	B	13837.59375	21117.86110999901	干热灌丛
326	E	9442.59375	21052.120370000135	温性针叶林
112	B	12682.59375	20276.379629998934	干热灌丛
113	B	13507.59375	20719.71296000015	干热灌丛
114	B	12457.59375	20430.453699999955	干热灌丛
115	B	13252.59375	21149.805559998844	干热灌丛
20	L	4567.59375	20857.02778000012	高山草甸
327	E	6697.59375	20978.97221999895	温性针叶林
328	E	11332.59375	20868.32407000009	温性针叶林
116	B	14302.59375	20571.842590000015	干热灌丛
329	E	17932.59375	21027.86110999901	温性针叶林
117	B	13237.59375	20975.268519998994	干热灌丛
330	E	7657.59375	21001.564809998963	温性针叶林
331	E	17467.59375	21011.009260000195	温性针叶林
332	E	8977.59375	20808.32407000009	温性针叶林
83	C	14512.59375	20981.009260000195	暖性针叶林
333	E	17062.59375	20941.564809998963	温性针叶林
334	E	11587.59375	20967.86110999901	温性针叶林
335	E	17707.59375	20941.564809998963	温性针叶林
118	B	13717.59375	20898.41667000018	干热灌丛
336	E	18127.59375	20697.67592999898	温性针叶林
337	E	16132.59375	20736.935190000106	温性针叶林
338	E	7987.59375	20855.268519998994	温性针叶林
84	C	11647.59375	20750.083329998888	暖性针叶林
119	B	11752.59375	20378.60185000021	干热灌丛
339	E	17947.59375	20917.21296000015	温性针叶林
340	E	9952.59375	20825.268519998994	温性针叶林
341	E	9832.59375	20851.564809998963	温性针叶林
342	E	17692.59375	20782.120370000135	温性针叶林
343	E	17512.59375	20861.009260000195	温性针叶林
344	E	10402.59375	20830.731480000075	温性针叶林
345	E	6802.59375	20410.546300000045	温性针叶林
120	B	13852.59375	20892.86110999901	干热灌丛
346	E	15922.59375	20782.120370000135	温性针叶林
85	C	14272.59375	20765.268519998994	暖性针叶林
347	E	10822.59375	20504.435190000106	温性针叶林
348	E	8857.59375	20801.009260000195	温性针叶林
121	B	13627.59375	20590.63889000006	干热灌丛
349	E	16777.59375	20757.86110999901	温性针叶林
21	L	4777.59375	20572.120370000135	高山草甸
350	E	7372.59375	20485.731480000075	温性针叶林
351	E	17332.59375	20771.009260000195	温性针叶林
352	E	7792.59375	20744.71296000015	温性针叶林
122	B	13867.59375	20731.564809998963	干热灌丛
22	L	3997.59375	20688.41667000018	高山草甸
16	D	18502.59375	20675.268519998994	针阔混交林
353	E	16552.59375	20701.564809998963	温性针叶林
3	K	5422.59375	20038.78703999892	寒温性灌丛
86	C	16957.59375	20609.52778000012	暖性针叶林
87	C	14587.59375	20711.009260000195	暖性针叶林
354	E	7237.59375	20667.86110999901	温性针叶林
355	E	9697.59375	20233.97221999895	温性针叶林
123	B	12052.59375	20427.67592999898	干热灌丛
356	E	8647.59375	20664.157409999985	温性针叶林
23	L	4642.59375	20530.91667000018	高山草甸
357	E	6367.59375	20480.083329998888	温性针叶林
358	E	6772.59375	20594.71296000015	温性针叶林
359	E	4462.59375	19943.41667000018	温性针叶林
17	D	18682.59375	20581.564809998963	针阔混交林
124	B	13312.59375	20611.564809998963	干热灌丛
360	E	10252.59375	20446.379629998934	温性针叶林
361	E	6382.59375	20591.009260000195	温性针叶林
125	B	14662.59375	19512.86110999901	干热灌丛
362	E	7852.59375	20591.009260000195	温性针叶林
363	E	7552.59375	20512.120370000135	温性针叶林
126	B	13747.59375	20403.231480000075	干热灌丛
364	E	11107.59375	20544.157409999985	温性针叶林
365	E	8497.59375	20534.71296000015	温性针叶林
88	C	15847.59375	20271.75	暖性针叶林
127	B	14047.59375	20482.120370000135	干热灌丛
366	E	6517.59375	20311.194440000225	温性针叶林
7	F	13567.59375	19594.342590000015	河流
128	B	13987.59375	20378.97221999895	干热灌丛
129	B	14452.59375	20346.935190000106	干热灌丛
367	E	5497.59375	20531.009260000195	温性针叶林
89	C	17647.59375	20202.305559998844	暖性针叶林
18	D	19012.59375	19485.63889000006	针阔混交林
90	C	17152.59375	20487.86110999901	暖性针叶林
368	E	16237.59375	20330.083329998888	温性针叶林
369	E	16357.59375	20484.157409999985	温性针叶林
91	C	11152.59375	20444.71296000015	暖性针叶林
370	E	8752.59375	20378.97221999895	温性针叶林
371	E	7927.59375	20441.009260000195	温性针叶林
130	B	15097.59375	20258.97221999895	干热灌丛
372	E	4627.59375	20388.41667000018	温性针叶林
19	D	18592.59375	20164.89814999886	针阔混交林
92	C	10462.59375	20226.935190000106	暖性针叶林
24	L	3997.59375	20431.564809998963	高山草甸
131	B	14932.59375	20352.86110999901	干热灌丛
93	C	10852.59375	20148.046300000045	暖性针叶林
132	B	14977.59375	20407.305559998844	干热灌丛
20	D	18322.59375	20260.91667000018	针阔混交林
21	D	18427.59375	20341.564809998963	针阔混交林
4	K	4912.59375	20302.120370000135	寒温性灌丛
373	E	7852.59375	20258.97221999895	温性针叶林
133	B	11482.59375	20232.67592999898	干热灌丛
94	C	16522.59375	20272.120370000135	暖性针叶林
13	J	3922.59375	20123.78703999892	高山流石滩疏生草甸
374	E	6997.59375	20321.009260000195	温性针叶林
375	E	7822.59375	19966.009260000195	温性针叶林
376	E	6907.59375	20155.82407000009	温性针叶林
95	C	12847.59375	18318.78703999892	暖性针叶林
8	F	12862.59375	20155.82407000009	河流
14	J	2242.59375	20120.268519998994	高山流石滩疏生草甸
96	C	16357.59375	20195.268519998994	暖性针叶林
22	D	19162.59375	20161.564809998963	针阔混交林
97	C	15742.59375	20138.97221999895	暖性针叶林
134	B	11377.59375	20099.52778000012	干热灌丛
10	A	3487.59375	20165.268519998994	冰雪
25	L	3772.59375	20204.71296000015	高山草甸
135	B	14647.59375	20187.86110999901	干热灌丛
5	K	5122.59375	20161.564809998963	寒温性灌丛
98	C	11167.59375	20227.21296000015	暖性针叶林
15	J	202.59375	19927.02778000012	高山流石滩疏生草甸
23	D	18877.59375	19739.157409999985	针阔混交林
99	C	16762.59375	20144.71296000015	暖性针叶林
16	J	3622.59375	20009.620370000135	高山流石滩疏生草甸
377	E	9262.59375	19679.25	温性针叶林
378	E	7177.59375	20048.97221999895	温性针叶林
136	B	15982.59375	19851.75	干热灌丛
100	C	10747.59375	20127.86110999901	暖性针叶林
6	K	6352.59375	20045.268519998994	寒温性灌丛
101	C	11497.59375	19701.842590000015	暖性针叶林
24	D	18322.59375	20097.86110999901	针阔混交林
7	K	6007.59375	20032.120370000135	寒温性灌丛
379	E	10087.59375	20084.71296000015	温性针叶林
137	B	16102.59375	19660.546300000045	干热灌丛
380	E	9112.59375	19908.32407000009	温性针叶林
102	C	12022.59375	19279.52778000012	暖性针叶林
103	C	17302.59375	19960.91667000018	暖性针叶林
381	E	8512.59375	20028.41667000018	温性针叶林
104	C	16822.59375	20002.21296000015	暖性针叶林
138	B	15352.59375	19449.89814999886	干热灌丛
382	E	8677.59375	19945.82407000009	温性针叶林
8	K	4642.59375	20051.009260000195	寒温性灌丛
139	B	13732.59375	20011.564809998963	干热灌丛
140	B	14527.59375	19893.231480000075	干热灌丛
141	B	16432.59375	19735.453699999955	干热灌丛
25	D	17782.59375	19951.564809998963	针阔混交林
142	B	12937.59375	19880.083329998888	干热灌丛
9	K	4942.59375	19958.97221999895	寒温性灌丛
26	D	19222.59375	19814.342590000015	针阔混交林
10	K	5647.59375	19942.21296000015	寒温性灌丛
143	B	16942.59375	19894.71296000015	干热灌丛
17	J	3802.59375	19955.268519998994	高山流石滩疏生草甸
383	E	7987.59375	19951.564809998963	温性针叶林
384	E	6637.59375	19726.379629998934	温性针叶林
11	A	3457.59375	19964.71296000015	冰雪
9	F	13162.59375	19991.009260000195	河流
144	B	11437.59375	19991.009260000195	干热灌丛
385	E	9847.59375	19829.620370000135	温性针叶林
27	D	19507.59375	19728.046300000045	针阔混交林
386	E	8722.59375	19478.60185000021	温性针叶林
28	D	18172.59375	19938.41667000018	针阔混交林
387	E	7597.59375	19961.009260000195	温性针叶林
145	B	14947.59375	19921.564809998963	干热灌丛
12	A	4732.59375	10509.898149998859	冰雪
11	K	6427.59375	19947.86110999901	寒温性灌丛
18	J	3862.59375	19696.379629998934	高山流石滩疏生草甸
388	E	7627.59375	19391.935190000106	温性针叶林
389	E	8407.59375	19666.379629998934	温性针叶林
146	B	11032.59375	19891.564809998963	干热灌丛
1	N	13492.59375	19150.17592999898	
29	D	18757.59375	19810.91667000018	针阔混交林
12	K	937.59375	19703.78703999892	寒温性灌丛
147	B	16582.59375	19887.86110999901	干热灌丛
390	E	8182.59375	19657.02778000012	温性针叶林
391	E	6877.59375	19887.86110999901	温性针叶林
105	C	17137.59375	19756.379629998934	暖性针叶林
30	D	17752.59375	19756.379629998934	针阔混交林
148	B	13357.59375	19792.120370000135	干热灌丛
19	J	3592.59375	19778.97221999895	高山流石滩疏生草甸
392	E	8167.59375	19857.86110999901	温性针叶林
31	D	18292.59375	19841.009260000195	针阔混交林
393	E	10717.59375	19420.268519998994	温性针叶林
13	A	2827.59375	19745.268519998994	冰雪
394	E	9577.59375	19784.71296000015	温性针叶林
395	E	7237.59375	19837.21296000015	温性针叶林
13	K	772.59375	19561.194440000225	寒温性灌丛
396	E	7837.59375	19505.083329998888	温性针叶林
397	E	7762.59375	19781.009260000195	温性针叶林
398	E	6097.59375	19767.86110999901	温性针叶林
20	J	67.59375	19728.41667000018	高山流石滩疏生草甸
14	A	2947.59375	19557.67592999898	冰雪
399	E	9787.59375	19662.67592999898	温性针叶林
149	B	12772.59375	19681.564809998963	干热灌丛
400	E	7102.59375	19544.342590000015	温性针叶林
15	A	3172.59375	19610.268519998994	冰雪
106	C	10912.59375	19737.86110999901	暖性针叶林
401	E	6412.59375	19734.157409999985	温性针叶林
21	J	4237.59375	19685.268519998994	高山流石滩疏生草甸
32	D	18502.59375	19692.86110999901	针阔混交林
16	A	2557.59375	19698.41667000018	冰雪
402	E	6592.59375	19290.82407000009	温性针叶林
403	E	7747.59375	19645.82407000009	温性针叶林
404	E	7927.59375	19303.97221999895	温性针叶林
107	C	14452.59375	19172.490739998873	暖性针叶林
405	E	4492.59375	19694.71296000015	温性针叶林
17	A	3247.59375	19311.842590000015	冰雪
18	A	3142.59375	19681.564809998963	冰雪
406	E	6247.59375	19563.231480000075	温性针叶林
108	C	10042.59375	19668.41667000018	暖性针叶林
33	D	17647.59375	19480.63889000006	针阔混交林
407	E	6682.59375	19529.620370000135	温性针叶林
408	E	7267.59375	19625.268519998994	温性针叶林
109	C	10267.59375	19674.157409999985	暖性针叶林
150	B	16447.59375	19568.97221999895	干热灌丛
151	B	14992.59375	19516.379629998934	干热灌丛
14	K	5707.59375	19674.157409999985	寒温性灌丛
110	C	11857.59375	19623.509260000195	暖性针叶林
22	J	3877.59375	19510.91667000018	高山流石滩疏生草甸
152	B	15457.59375	19538.97221999895	干热灌丛
409	E	9292.59375	19627.21296000015	温性针叶林
19	A	2812.59375	19367.768519998994	冰雪
410	E	10597.59375	19587.86110999901	温性针叶林
23	J	4552.59375	19508.97221999895	高山流石滩疏生草甸
111	C	10162.59375	19548.41667000018	暖性针叶林
112	C	17257.59375	19522.120370000135	暖性针叶林
411	E	7417.59375	19360.63889000006	温性针叶林
34	D	19642.59375	19216.009260000195	针阔混交林
35	D	18217.59375	19544.71296000015	针阔混交林
412	E	9337.59375	19557.86110999901	温性针叶林
113	C	10312.59375	19531.564809998963	暖性针叶林
114	C	12892.59375	19531.564809998963	暖性针叶林
24	J	1102.59375	19527.86110999901	高山流石滩疏生草甸
413	E	6832.59375	19383.231480000075	温性针叶林
20	A	2422.59375	19379.620370000135	冰雪
115	C	10012.59375	19441.564809998963	暖性针叶林
36	D	19552.59375	19462.21296000015	针阔混交林
414	E	9592.59375	19205.083329998888	温性针叶林
415	E	4027.59375	19452.86110999901	温性针叶林
21	A	1522.59375	19452.490739998873	冰雪
25	J	4312.59375	19458.41667000018	高山流石滩疏生草甸
416	E	10537.59375	19484.71296000015	温性针叶林
417	E	11137.59375	19454.71296000015	温性针叶林
37	D	18832.59375	19464.157409999985	针阔混交林
116	C	11932.59375	19381.564809998963	暖性针叶林
15	K	5407.59375	19481.009260000195	寒温性灌丛
16	K	5557.59375	19428.41667000018	寒温性灌丛
38	D	19132.59375	19402.21296000015	针阔混交林
39	D	19402.59375	19231.194440000225	针阔混交林
22	A	3562.59375	19385.268519998994	冰雪
418	E	5962.59375	19285.17592999898	温性针叶林
419	E	6322.59375	19411.564809998963	温性针叶林
153	B	13792.59375	19477.21296000015	干热灌丛
420	E	9097.59375	19392.86110999901	温性针叶林
421	E	11002.59375	19358.97221999895	温性针叶林
422	E	4177.59375	19421.009260000195	温性针叶林
423	E	10282.59375	19328.97221999895	温性针叶林
117	C	15967.59375	19105.453699999955	暖性针叶林
40	D	18487.59375	19394.71296000015	针阔混交林
41	D	18112.59375	19418.97221999895	针阔混交林
424	E	7252.59375	19321.564809998963	温性针叶林
